,PlayerName,EloOutdoorHard,EloOutdoorCarpet,EloOutdoorClay,EloOutdoorGrass,EloOutdoorGreenset,EloIndoorHard,EloIndoorCarpet,EloIndoorClay,EloIndoorGrass,EloIndoorGreenset,EloClayHard,EloClayCarpet,EloClayClay,EloClayGrass,EloClayGreenset,EloAll
300,Havlickova L.,1483.835473163608,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1486.5104934003955
301,Haynes A.,1483.7869380007937,1500,1482.076239111567,1500.0,1500,1532.2419325780902,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1500.4438163451896
302,Hendler T.,1489.2531312911926,1500,1471.6637007536538,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1460.973756694484
303,Henin J.,1831.1940274106198,1500,1729.105644089876,1681.7124778397354,1500,1716.70645127941,1518.0766551202319,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1964.9748640105504
304,Hercog P.,1450.9450163945285,1500,1571.5296476462738,1443.138796651102,1500,1447.4983408050693,1500.0,1501.5358202275888,1500,1500.0,1500.0,1500,1500,1500,1500,1523.233289464377
305,Hermoso X.,1447.3480001263836,1500,1468.4673980991417,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1429.9141632833023
306,Hesse A.,1473.8870283690667,1500,1412.4335441095423,1482.9157864297065,1500,1484.7707409364466,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1412.7135221155092
307,Hewitt D.,1489.5862065916574,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1490.206595493508
308,Hibi M.,1475.7440591668174,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1483.804712082353
309,Hibino N.,1486.6952675186417,1500,1362.95234452645,1391.5902421803685,1500,1500.0,1500.0,1484.0,1500,1500.0,1500.0,1500,1500,1500,1500,1441.8864274708349
310,Hingis M.,1554.8604914084242,1500,1499.5947709576255,1515.2998200592037,1500,1500.0,1565.3401674159581,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1578.6839374386661
311,Hives Z.,1509.6450274032645,1500,1500.0,1485.9999330328833,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1517.1974348997755
312,Hlavackova A.,1468.128000301695,1500,1471.5800460744674,1459.9671897435142,1500,1489.2414660143193,1500.0,1483.263693206478,1500,1500.0,1500.0,1500,1500,1500,1500,1470.9873920055677
313,Hogenkamp R.,1452.6677664363986,1500,1473.9055520552781,1469.7550903297054,1500,1469.0161092654237,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1444.7059388503585
314,Holland I.,1449.8346212332028,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1453.3711598883963
315,Hon P.,1397.154381554355,1500,1506.6894636633779,1466.848531518209,1500,1484.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1411.8178445447802
316,Hong H.H.,1486.472612812323,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1486.169637557898
317,Hontama M.,1443.1301249619444,1500,1500.0,1484.6844878443308,1500,1486.7372871016391,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1457.4291921942413
318,Hosogi S.,1481.9187218362442,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1480.827906813777
319,Hourigan P.M.,1494.382021474116,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1494.878694017959
320,Hovde L.,1490.6581991326716,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1494.0389323161423
321,Hozumi E.,1442.482183781512,1500,1500.0,1484.3257383923146,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1441.1478699439103
322,Hradecka L.,1460.3893669190047,1500,1574.387230405964,1413.928210974927,1500,1524.3751048920083,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1540.1965600890571
323,Hrdinova E.,1473.1789174155897,1500,1497.9394347939512,1484.7339075884788,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1459.4428539028588
324,Hruncakova V.,1472.2543738404756,1500,1489.3198715402077,1518.7616255295507,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1508.0946738817445
325,Hsieh S.W.,1614.3077508226359,1500,1459.726326941926,1511.5016902506065,1500,1463.0755519888062,1500.0,1499.263693206478,1500,1500.0,1500.0,1500,1500,1500,1500,1556.9778515195646
326,Hsu C.W.,1486.9864752311933,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1485.9170202080343
327,Hsu C.Y.,1484.0,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1484.0
328,Hu Y.Y.,1475.8080665418627,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1478.1071970156597
329,Hui K.,1490.1862014772216,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1492.2088222528923
330,Hunter S.,1514.6618990530872,1500,1496.2825883572168,1482.3683145270038,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1518.9123325141466
331,Ianchuk O.,1484.0,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1483.3248210536053
332,Imanishi M.,1482.431492947829,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1483.1141948888337
333,In-Albon Y.,1484.0,1500,1429.3256122779128,1489.1876751872344,1500,1500.0,1500.0,1484.0,1500,1500.0,1500.0,1500,1500,1500,1500,1402.3539721347743
334,Inglis M.,1448.9011650466373,1500,1485.5352450857492,1467.9730395536903,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1442.6314229988664
335,Inoue H.,1485.392526696629,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1486.8678824956953
336,Irigoyen M.,1465.6047917788342,1500,1454.054835550408,1500.0,1500,1484.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1419.7322153951952
337,Ishii S.,1523.9714426803723,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1526.4444784582327
338,Ishizu S.,1504.293341629631,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1514.7169359810946
339,Ito A.,1504.0306328297722,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1521.959137883942
340,Ivakhnenko V.,1486.8309779154233,1500,1477.1229383990053,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1464.0296182752181
341,Ivanov V.,1481.6726802304618,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1486.3333228887655
342,Ivanova E.,1466.7521996420735,1500,1451.5466878309887,1500.0,1500,1497.9470588088245,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1458.1289293003417
343,Ivanovic A.,1684.0959076859579,1500,1712.2226847998252,1601.7670446721395,1500,1663.8538749456404,1513.8900482274926,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1645.8685690824534
344,Iyer T.,1483.263693206478,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1484.0,1500.0,1500,1500,1500,1500,1467.5342699705102
345,Jabeur O.,1683.1657649953095,1500,1771.5221774761756,1731.695334977412,1500,1499.605233887034,1500.0,1553.4319183557782,1500,1500.0,1500.0,1500,1500,1500,1500,1777.5701145006112
346,Jackson J.,1415.5994764788618,1500,1484.0917561834533,1469.6072491019022,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1393.4392501840819
347,Jacquemot E.,1466.154585754201,1500,1449.3687775329072,1485.2464116082695,1500,1482.5172142649387,1500.0,1483.4838066640662,1500,1500.0,1500.0,1500,1500,1500,1500,1426.3955095503493
348,Jaksic J.,1483.2695457086975,1500,1475.7032655977368,1470.7868117849973,1500,1500.0,1500.0,1484.0,1500,1500.0,1500.0,1500,1500,1500,1500,1438.0098296781666
349,Jakupovic D.,1440.229565316325,1500,1457.1243776499582,1503.5620619699837,1500,1500.3082007184767,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1450.4015622592933
350,Jamrichova R.,1470.5934414715452,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1484.0,1500,1500,1500,1500,1459.0692063817023
351,Jang S.,1438.1361281428376,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1450.1267574174751
352,Jang S.J.,1400.864327318521,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1411.6464593420933
353,Jani R.L.,1469.2437909640344,1500,1401.5014123100905,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1401.1384056087818
354,Janicijevic S.,1484.7041531178343,1500,1479.9705965761918,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1516.0,1500,1500,1500,1500,1489.8813988184284
355,Jankovic J.,1597.8549100431303,1500,1585.276116565698,1563.3104728762091,1500,1524.3856633370553,1589.2932580955567,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1528.2873526036396
356,Jeanjean L.,1411.066022528141,1500,1500.874014806155,1470.8301348315517,1500,1480.8495011113853,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1421.6624656905337
357,Jeong B.,1492.8551924155001,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1494.3767841728659
358,Ji C.M.,1474.158503433497,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1475.6414812654214
359,Jiang X.,1490.0028487773977,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1493.0596384057135
360,Jidkova A.,1448.2112692260437,1500,1437.6008314707422,1500.0,1500,1469.3386091039506,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1381.227086744637
361,Jimenez Kasintseva V.,1468.9477904624541,1500,1499.7350039965286,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1489.1590849324016
362,Jimenez V.,1498.5076081852196,1500,1485.9888479189265,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1486.6877133074088
363,Johansson M.,1372.7123591049049,1500,1458.813662234124,1495.6698481209442,1500,1467.5744334158235,1500.0,1484.0,1500,1500.0,1500.0,1500,1500,1500,1500,1461.52716855522
364,Joint M.,1555.585185760919,1500,1500.0,1500.0,1500,1501.651706406316,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1575.9537434559195
365,Jones E.,1506.7124132067838,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1513.4996347444583
366,Jones F.,1481.8477022503055,1500,1533.5339295327694,1481.865826124515,1500,1480.0610654287482,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1514.8366695650857
367,Jones S.,1431.5611285799052,1500,1492.5315099019124,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1431.0271678016995
368,Jorovic I.,1481.1849576602028,1500,1441.219276045079,1505.1710237922189,1500,1481.5573759346355,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1442.260809406435
369,Jovanovski B.,1518.006121404082,1500,1468.616190367328,1441.564311459875,1500,1503.206075781691,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1534.0831486072027
370,Jovic I.,1527.0502379435516,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1537.3712371388394
371,Jugic-Salkic M.,1495.5320547564795,1500,1453.827718833222,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1447.747662448567
372,Juvan K.,1538.2879150576714,1500,1543.032869889409,1520.5232349750527,1500,1497.1322388626247,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1597.655433116381
373,Kalashnikova O.,1484.0,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1483.3050333181968
374,Kalieva E.,1453.823262378487,1500,1487.755300649597,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1448.6978496605948
375,Kalinina A.,1530.7749819305022,1500,1647.1900067762763,1475.5130098593027,1500,1535.4698899050268,1500.0,1534.2768850762268,1500,1500.0,1515.263693206478,1500,1500,1500,1500,1580.4180260707324
376,Kalinskaya A.,1641.5121278094848,1500,1536.5979627096474,1503.8740222072045,1500,1549.9942480804762,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1708.7229828347054
377,Kanepi K.,1600.305703962862,1500,1542.1875051118159,1451.5274629846183,1500,1541.493786795146,1497.8628103650917,1501.289247413525,1500,1500.0,1500.0,1500,1500,1500,1500,1566.381341222736
378,Kang J.,1489.1709626155655,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1485.6720985618606
379,Kania P.,1461.5395965809635,1500,1483.8698067476703,1475.425935751399,1500,1483.6630260190716,1500.0,1484.0,1500,1500.0,1500.0,1500,1500,1500,1500,1421.0031262581595
380,Kapros A.,1483.9083202112015,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1483.755111455465
381,Kapshay V.,1483.190174973765,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1482.4014115338457
382,Karatancheva S.,1484.0,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1483.1611365687518
383,Karatantcheva S.,1449.960959864999,1500,1427.6543183797153,1493.3482172873692,1500,1463.3253487644886,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1410.5362327629828
384,Kartal S.,1576.5886773429131,1500,1500.0,1465.5562900323462,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1586.8893411669458
385,Kasatkina D.,1673.8339672929437,1500,1721.738222713566,1668.6101247953827,1500,1612.5391787934952,1500.0,1473.6492513007572,1500,1500.0,1500.0,1500,1500,1500,1500,1749.4481613835394
386,Kato M.,1453.015280366227,1500,1469.3056802394665,1484.5584347992037,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1428.2742303868001
387,Kawa K.,1462.5381393551277,1500,1550.0377731838785,1490.7008678277623,1500,1475.2092547374318,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1502.6013609985985
388,Kenin S.,1649.3807340204035,1500,1601.768877623052,1546.3876957641182,1500,1586.5004403142032,1500.0,1485.356500637607,1500,1500.0,1500.0,1500,1500,1500,1500,1698.1324361622255
389,Keothavong A.,1356.9308055735098,1500,1441.3959390249381,1400.8378508419905,1500,1579.035967809258,1500.0,1500.0,1500,1532.0,1500.0,1500,1500,1500,1500,1438.0865798813443
390,Kerber A.,1695.3392201799243,1500,1689.3419249929307,1705.1069651292457,1500,1534.3042776257682,1500.0,1469.5937065692378,1500,1500.0,1500.0,1500,1500,1500,1500,1680.2189920727799
391,Kerkhove L.,1483.851651975152,1500,1448.5100351076298,1470.1005558731533,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1436.4780498338214
392,Kessler M.,1679.1078072859425,1500,1493.4767630593694,1485.4213889563464,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1710.1397320641208
393,Keys M.,1927.405844822946,1500,1755.0158547342535,1736.3704312472514,1500,1492.4232316321165,1500.0,1484.0,1500,1500.0,1500.0,1500,1500,1500,1500,2020.4240264757957
394,Khazaniuk D.,1500.928109452209,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1502.3694967059191
395,Khromacheva I.,1446.4371863570466,1500,1440.350023341524,1484.0,1500,1489.5848820354254,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1386.559916490854
396,Kichenok L.,1465.2494241939703,1500,1500.0,1487.7396188593755,1500,1481.2176535173128,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1445.76619384138
397,Kichenok N.,1404.8381536797272,1500,1443.717857446383,1506.5171092374974,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1389.3521232548112
398,Kiick A.,1432.1476189819111,1500,1489.649509392477,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1459.5588467330108
399,Kim S-J.,1483.2510877643713,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1482.6429995811084
400,Kim S.J.,1439.3301840696572,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1447.9904036296882
401,King V.,1530.4591355920738,1500,1544.5399901413095,1401.2861085022557,1500,1459.6349627129912,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1561.9292105875813
402,Kirilenko M.,1731.065441989184,1500,1609.1269247437667,1513.2373255956627,1500,1532.491063924774,1468.162493790439,1500.0,1500,1579.9382830042236,1500.0,1500,1500,1500,1500,1676.889783689974
403,Klepac A.,1410.7611918213324,1500,1485.0394954992687,1500.0,1500,1484.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1427.0067155821716
404,Kleybanova A.,1665.924398985722,1500,1554.7360874703277,1524.0979201142113,1500,1585.7990103495763,1498.6289817372297,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1696.5238867725532
405,Kloesel S.,1427.1944598465225,1500,1383.7179648544181,1483.9337423890202,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1337.4769111911057
406,Knapp K.,1522.5412454697876,1500,1617.0647784654675,1444.7352775263862,1500,1526.047271955762,1484.0,1468.736306793522,1500,1500.0,1500.0,1500,1500,1500,1500,1597.2546713649313
407,Knutson G.,1484.6863314555467,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1483.4057613599302
408,Kobori M.,1483.3511499167853,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1483.4246265757959
409,Koehler M.J.,1490.6221282917177,1500,1390.5454518806207,1476.6289122046464,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1386.5603439049753
410,Kolar N.,1481.363568633772,1500,1477.9412445389758,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1471.4760822812382
411,Kolesnichenko A.,1482.7204838987739,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1482.3712497608171
412,Komardina A.,1503.8007219055291,1500,1500.0,1500.0,1500,1485.7233185714247,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1492.7858707777286
413,Konjuh A.,1578.128270443309,1500,1503.2497874594387,1573.8563088815044,1500,1468.5859868967102,1500.0,1483.332336443353,1500,1500.0,1500.0,1500,1500,1500,1500,1528.8467166966393
414,Konta J.,1661.673322818236,1500,1632.424159810644,1735.7983978529717,1500,1519.6063638620558,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1726.0895121466858
415,Kontaveit A.,1713.4896123094816,1500,1589.6941476393094,1535.7938113634302,1500,1716.8548049560131,1500.0,1612.7389396642363,1500,1500.0,1500.0,1500,1500,1500,1500,1709.834978745174
416,Kops-Jones R.,1484.0,1500,1500.0,1484.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1466.179737472951
417,Korashvili O.,1480.347441473149,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1481.8200612735548
418,Korneeva A.,1527.4574387507341,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1536.7367034187719
419,Korpatsch T.,1441.4417088686798,1500,1491.1384787134743,1408.045717715853,1500,1506.4042479128877,1500.0,1476.9683003412908,1500,1500.0,1484.0,1500,1500,1500,1500,1448.4912814780612
420,Koryttseva M.,1483.1747845509406,1500,1433.4316452910216,1450.462184001753,1500,1502.2611770490314,1500.0,1500.0,1500,1547.9970206219139,1500.0,1500,1500,1500,1500,1461.8687537154544
421,Kostanic J.,1492.3826151061362,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1492.3826151061362
422,Kostanic T. J.,1488.9448305835242,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1490.9306715059156
423,Kostanic Tosic J.,1461.0607026053958,1500,1433.7971703584178,1483.263693206478,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1415.3022925159723
424,Kostic N.,1489.369719663545,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1490.7125900238698
425,Kostova E.,1418.9753478639163,1500,1459.8374540263244,1500.0,1500,1486.743909743293,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1402.4710670238692
426,Kostyuk M.,1703.1032374159684,1500,1472.4888949074477,1504.0782676942524,1500,1493.1951419589925,1500.0,1547.13350386933,1500,1500.0,1500.0,1500,1500,1500,1500,1740.8042389168688
427,Koukalova K.,1392.6612998625792,1500,1474.2848350796894,1533.2572279034746,1500,1455.9317600770191,1500.0,1500.4582332630048,1500,1500.0,1500.0,1500,1500,1500,1500,1443.28348116601
428,Kovinic D.,1438.5376978441793,1500,1610.2669592742411,1409.654940038019,1500,1446.6063941751704,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1550.5878042550275
429,Kozlova K.,1471.074522002386,1500,1535.8209725492911,1468.8663347566223,1500,1486.9610501579928,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1531.3677771699429
430,Krajicek M.,1447.7933663327196,1500,1415.5362194250479,1494.4794085175404,1500,1533.7785938071147,1468.736306793522,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1498.0997709864141
431,Kratzer A.,1490.6326976107805,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1497.7904340684588
432,Kraus S.,1490.0150536788742,1500,1501.90409153811,1500.0,1500,1449.4054346192554,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1453.514151849792
433,Krejcikova B.,1729.9689894330384,1500,1582.6904059167568,1675.8795693590537,1500,1506.4173418000296,1500.0,1489.9893365170312,1500,1500.0,1500.0,1500,1500,1500,1500,1783.433488732429
434,Kremen I.,1483.268591884011,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1482.0751959462793
435,Kremer A.,1420.6619102009543,1500,1455.1208541048477,1468.7348203256927,1500,1425.0104645920342,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1357.6435621090393
436,Krueger A.,1641.4407056107793,1500,1485.4141209844765,1504.6132150904778,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1692.6777377739077
437,Krunic A.,1441.9983228232313,1500,1497.8661243615882,1524.4115116985424,1500,1480.7025539741496,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1500.2752333128617
438,Ku Y.,1483.2089352459145,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1485.613916137522
439,Kucova K.,1456.4171989892632,1500,1450.6995983766126,1476.2211607961253,1500,1454.5711221931454,1500.0,1499.263693206478,1500,1500.0,1500.0,1500,1500,1500,1500,1435.8925393581396
440,Kucova Z.,1411.720636594365,1500,1505.8380931016736,1482.6278232432376,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1429.5988877911466
441,Kudermetova P.,1619.1902916262434,1500,1469.6926439965557,1493.7431586759442,1500,1484.0,1500.0,1487.371313255825,1500,1500.0,1500.0,1500,1500,1500,1500,1617.787199136685
442,Kudermetova V.,1603.14257261346,1500,1642.1883830986549,1586.4605600750601,1500,1510.802783848328,1500.0,1487.231247923773,1500,1500.0,1500.0,1500,1500,1500,1500,1661.3023810791915
443,Kudryavtseva A.,1443.0948574956499,1500,1409.9475730505806,1471.996008909992,1500,1460.0852185598417,1500.0,1500.0,1500,1484.0,1500.0,1500,1500,1500,1500,1462.6454451126644
444,Kulichkova E.,1488.2249330406314,1500,1473.5571674726496,1482.6168828691016,1500,1500.0,1500.0,1516.5029512562137,1500,1500.0,1500.0,1500,1500,1500,1500,1499.3016706807794
445,Kulikova R.,1527.6370101945593,1500,1476.1705016432254,1549.093451103786,1500,1500.1561651691038,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1570.7070380925816
446,Kumkhum L.,1499.4045681036157,1500,1429.2489853071575,1486.209340870181,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1496.1762239378434
447,Kung L.,1534.6327708758513,1500,1464.0724314404126,1503.4378467128245,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1496.9521714943621
448,Kuryanovich I.,1484.1558015201422,1500,1500.0,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1483.17042250268
449,Kustova D.,1484.6253910137068,1500,1473.014752795885,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1470.600476287184
450,Kutuzova V.,1391.8502274787872,1500,1490.9658920987363,1457.663625425876,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1397.5944810522926
451,Kuwata H.,1427.5298402041603,1500,1481.1159520571111,1500.0,1500,1500.0,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1422.3201730491953
452,Kuzmova V.,1492.4114075001544,1500,1494.9463687792343,1453.340512164507,1500,1517.95963914583,1500.0,1500.0,1500,1500.0,1500.0,1500,1500,1500,1500,1500.5744072364123
