PlayerName,EloOutdoor,EloIndoor,EloHard,EloClay,EloGrass,EloCarpet,Last30,Last7,AvgOddsProb
Hemmes F.,1480.9475579346545,1500.0,1507.1726102669563,1483.281544834477,1488.1011628556264,1500.0,0,0,0.0
Petzschner P.,1586.4712380322928,1542.6009620277337,1570.833853194399,1469.559399057925,1589.870678559825,1467.0194626580633,0,0,0.0
Baccanello P.,1453.7618523819267,1493.1036486214796,1456.3207265845442,1500.0,1500.0166235350086,1500.0,0,0,0.0
Mertinak M.,1446.8905125829106,1481.5570612365427,1500.0,1462.8896312279878,1477.9282255936816,1482.131715496519,0,0,0.0
Bloomfield R.,1460.2999745699071,1484.7802202234172,1474.574063810916,1500.0,1453.8004320256737,1500.0,0,0,0.0
Niemeyer F.,1466.7498376060378,1482.6646136993502,1438.4275912021883,1500.0,1486.020105413708,1500.0,0,0,0.0
Rehnquist B.,1475.3059007054057,1477.357849931306,1447.1131964923563,1509.7652007968122,1500.0,1500.0,0,0,0.0
Lammer M.,1442.2012834622233,1495.4451258994548,1492.008935984688,1433.5246079053438,1500.0,1487.6259245810782,0,0,0.0
Guccione C.,1461.8140178100984,1500.017297221392,1533.683989818383,1431.6027881238513,1423.1827647338384,1492.164201974381,0,0,0.0
Hernandez O.,1434.6352904093133,1450.5903596611915,1332.4590278352828,1497.3432570065058,1428.3654833799192,1483.8861325175505,0,0,0.0
Levinsky J.,1478.962946802381,1500.0,1500.0,1478.3424787113668,1500.0,1500.0,0,0,0.0
Wawrinka S.,1552.900616084582,1627.4224503018947,1622.7218301756282,1606.056545348613,1573.3802313645554,1502.5283958079262,0,0,0.4459020179010597
Starace P.,1546.891918249342,1445.8877394862466,1413.7353954050875,1571.7650832062777,1401.3189886969044,1419.1999734046137,0,0,0.0
Levine I.,1466.0920440227524,1500.0,1483.3410768131887,1500.0,1484.0,1500.0,0,0,0.0
Behrmann M.,1481.2758968410615,1500.0,1479.2734028220716,1500.0,1500.0,1500.0,0,0,0.0
Reynolds B.,1455.1848448462677,1410.582311984158,1405.7390662123114,1495.717383406932,1429.1148980975609,1493.0405799796974,0,0,0.0
Delic A.,1506.7488044504234,1442.4185842414963,1517.8228092945105,1450.690143125034,1467.844318163685,1484.0,0,0,0.0
Ayala D.,1481.1265162245652,1500.0,1482.036690230552,1500.0,1500.0,1500.0,0,0,0.0
Neumuller I.,1482.6420102871982,1500.0,1500.0,1483.514957648792,1500.0,1500.0,0,0,0.0
Vik R.,1457.6259848830464,1464.9309350305564,1474.112533206074,1489.643333509333,1461.8813232210255,1494.8507909236223,0,0,0.0
Koellerer D.,1465.6807953729856,1502.6952688423758,1528.5584650675298,1477.1578813993574,1435.2187637370403,1500.0,0,0,0.0
Karanusic R.,1439.9667825006875,1414.2568231541934,1382.0964491312805,1443.0866692907848,1482.9187483413511,1474.1237157740493,0,0,0.0
Tuksar S.,1446.7379565237563,1482.7472362728265,1481.383099760807,1445.8773735889674,1500.0,1500.0,0,0,0.0
Yim R.,1484.0872157451533,1500.0,1480.546342706268,1500.0,1500.0,1500.0,0,0,0.0
Golovanov D.,1474.3093495096487,1465.3410071842059,1489.6680131952623,1500.0,1480.6603357760227,1459.8065298882257,0,0,0.0
Matkowski M.,1484.6468422655191,1500.0,1500.0,1486.4878253625484,1500.0,1500.0,0,0,0.0
Dabrowski B.,1489.8631380384372,1500.0,1500.0,1486.2640070753182,1500.0,1500.0,0,0,0.0
MacLagan M.,1464.4073453463468,1500.0,1480.5708056988196,1500.0,1483.9352321190852,1500.0,0,0,0.0
Youzhny A.,1537.3984224027963,1489.9915421703827,1518.371028391073,1500.0,1500.0,1500.0,0,0,0.0
Ramirez-Hidalgo R.,1366.4005225498624,1441.3028520119033,1393.8998807125388,1385.1501367026995,1401.4895799177891,1471.0388797116939,0,0,0.0
Berdych T.,1713.5368141467434,1744.4810874278805,1736.554611259952,1754.5198389570653,1699.6773439489587,1592.5358012151532,0,0,0.0
Capdeville P.,1406.8599139486262,1444.9791334516674,1451.1210269138903,1426.466910804883,1424.3542646998815,1500.0,0,0,0.0
Moraru G.,1470.5588564380553,1500.0,1500.0,1473.1000104154684,1500.0,1500.0,0,0,0.0
Chiudinelli M.,1502.0199963304372,1357.2779767061324,1438.5862239725925,1457.3594116881413,1472.8417012759926,1470.1220207340157,0,0,0.0
Ratiwatana S.,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,0,0,0.0
di Mauro A.,1413.0869981679564,1482.8160540668198,1480.7813162889743,1405.559221054417,1482.8920713078955,1500.0,0,0,0.0
Veronelli D.,1506.8785326418915,1483.7665350589818,1486.242061400926,1504.098062092658,1500.0,1500.0,0,0,0.0
Tenconi T.,1486.3497273935684,1500.0,1500.0,1482.738968494738,1500.0,1500.0,0,0,0.0
Andreev I.,1543.331678343073,1490.0938094198318,1538.4372958013166,1569.3997653525232,1497.668789475173,1523.9532713087901,0,0,0.0
Aldi F.,1446.6707377279438,1488.7797609389436,1500.0,1447.8540019959264,1500.0,1483.9973062063202,0,0,0.0
Almagro N.,1678.6931932973503,1518.378991913333,1602.763765249581,1688.9051214957349,1505.3498545989232,1501.9453231233535,0,0,0.0
Iwami T.,1461.323567413747,1500.0,1460.6344374877851,1500.0,1500.0,1500.0,0,0,0.0
Scherrer J.,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,0,0,0.0
Ferrero J.,1470.345851808908,1500.3058026294789,1484.1100336577997,1489.2712333720503,1500.0,1499.097742675027,0,0,0.0
Mankad H.,1447.726777877216,1500.0,1464.2808284054042,1500.0,1484.4879960893825,1500.0,0,0,0.0
Rastogi K.,1484.2461375755963,1483.4553226847495,1469.3586170015003,1500.0,1500.0,1500.0,0,0,0.0
Khalfan S.,1456.925377569903,1500.0,1449.6242112518396,1500.0,1500.0,1500.0,0,0,0.0
Kucera V.,1517.4218552404568,1500.0,1516.7139535854506,1500.0,1500.0,1500.0,0,0,0.0
Bogomolov A.,1501.0148314929443,1512.1140121397202,1517.331939550725,1412.8411795713396,1481.4033655491962,1500.0,0,0,0.0
Santopadre V.,1488.580516641025,1485.547135222782,1500.0,1490.4889686171853,1500.0,1484.2875289411897,0,0,0.0
Seppi A.,1492.9891582075152,1564.793853723931,1516.819264212645,1453.7168527499352,1550.297848156683,1403.8496920417165,0,0,0.0
Bracciali D.,1505.2049827749984,1468.2506734283425,1453.7558605568775,1509.1924050661871,1520.4155105988625,1471.9603331060684,0,0,0.0
Bohli S.,1418.573562808156,1437.0726790556237,1419.0467777949125,1456.97501162252,1484.0,1472.4007922730982,0,0,0.0
Hippensteel K.,1480.71997084927,1503.9410931997536,1470.456392572267,1500.0,1500.0,1500.0,0,0,0.0
Monaco J.,1668.5397593218183,1599.4842643272457,1592.615960667189,1717.562109967446,1488.1465890940924,1467.447784844948,0,0,0.0
Cakl T.,1444.531860005747,1490.9581799903933,1431.9498599803094,1498.9793224521245,1500.0,1494.0984305480624,0,0,0.0
Mayer F.,1508.1866460324072,1452.357964164477,1485.5098551153965,1501.3484000334877,1618.2532370136785,1473.4781286906314,0,0,0.0
Gallardo M.,1474.1587923761758,1500.0,1500.0,1477.063766006184,1500.0,1500.0,0,0,0.0
Dell'Acqua M.,1488.3112356632391,1486.572253566981,1473.9128786004028,1481.3264087236691,1500.4605890728803,1500.0,0,0,0.0
Marcaccio G.,1497.790811749132,1500.0,1484.0727449236406,1512.5358296288255,1500.0,1500.0,0,0,0.0
Tavares L.,1491.5631221912104,1500.0,1500.0,1490.9479325345505,1500.0,1500.0,0,0,0.0
Robert S.,1454.775264025777,1456.9826908152418,1423.5959651522367,1480.441924155685,1465.7633685463334,1500.0,0,0,0.0
Devilder N.,1440.8385937185496,1450.5193201530976,1414.6057936795191,1462.7135993235222,1479.02762049633,1467.159065595239,0,0,0.0
Pashanski B.,1430.1958122243286,1510.408192774829,1513.6156368784182,1423.1989020555195,1460.8398564754086,1498.717205172,0,0,0.0
Kindlmann D.,1438.732082048626,1487.415843296494,1475.646953364864,1436.6389617822463,1500.0,1500.0,0,0,0.0
Pescosolido S.,1461.3891772229854,1490.6693432294799,1492.4011845746822,1463.6261841716366,1488.3809767326547,1500.0,0,0,0.0
Vagnozzi S.,1479.5719946462516,1500.0,1500.0,1476.6753404127453,1500.0,1500.0,0,0,0.0
Ventura S.,1417.4731729967427,1500.0,1400.0045667417562,1490.2627255721704,1403.2306418390776,1500.0,0,0,0.0
Serra F.,1458.0028376971156,1418.6821616935788,1430.2085035465013,1499.9907085802004,1427.8001685950458,1446.6726972538625,0,0,0.0
Jeanpierre J.,1529.086081361353,1500.0,1508.3480774112002,1512.1568884248634,1500.0,1500.0,0,0,0.0
Tipsarevic J.,1552.8285371008349,1579.7291915181236,1592.0339942060646,1544.5442139919073,1558.6286523961508,1517.7832254756167,0,0,0.0
Haehnel J.,1388.7640886740942,1528.747047258336,1531.0735551098603,1421.2374764799458,1458.0906784490292,1489.92930581168,0,0,0.0
Falla A.,1514.2503007423018,1460.9473364421938,1497.2059857989775,1504.740043388321,1492.2509981221724,1531.6537357378388,0,0,0.0
Marray J.,1480.1514806311825,1486.0069280076066,1487.91580466038,1500.0,1470.504948819517,1500.0,0,0,0.0
Flanagan I.,1532.8264294803284,1500.0,1500.0,1500.0,1528.8951874913187,1500.0,0,0,0.0
Ancic I.,1533.77031243133,1500.0,1500.0,1500.0,1525.5825314947426,1500.0,0,0,0.0
Fitz S.,1488.0021102623118,1500.0,1500.0,1500.0,1485.0031452645394,1500.0,0,0,0.0
Navarro-Pastor I.,1460.0251800962428,1468.9077520502665,1412.3081865569545,1465.6082351676548,1469.158238172865,1489.4153790977723,0,0,0.0
Lu Y.H.,1569.8700537923314,1449.0483310811906,1545.4398224437307,1425.1867674276805,1554.9677099672379,1500.0,0,0,0.0
Hellstrom M.,1485.1647793811126,1500.0,1500.0,1483.22811197204,1500.0,1500.0,0,0,0.0
Gabashvili T.,1490.2606469533653,1424.5943075403416,1436.084535356222,1524.0413790343425,1418.592648184564,1462.7790411565763,0,0,0.0
Verdasco M.,1514.948944500134,1500.0,1500.0,1506.6885924727485,1500.0,1500.0,0,0,0.0
Eleskovic E.,1499.68952305382,1444.6521337972247,1448.9185281777652,1503.9539169702855,1500.0,1500.0,0,0,0.0
van Gemerden M.,1486.9826866657086,1500.0,1492.4929154435497,1487.7051812796115,1502.7087314575276,1500.0,0,0,0.0
Przysiezny M.,1371.9961396948438,1448.5677282309648,1430.1619785404803,1369.6861274193084,1456.973258791283,1500.0,0,0,0.0
Cook L.,1483.3592490998333,1500.0,1482.7518194047952,1500.0,1500.0,1500.0,0,0,0.0
Guzman J.P.,1430.3135862901786,1500.0,1482.2527491736382,1444.826920460918,1482.7699850372064,1500.0,0,0,0.0
Beck A.,1444.8063090264836,1452.8423143756845,1441.3911691077521,1429.3023129331661,1525.3320569588366,1498.9814502296135,0,0,0.0
Ram R.,1523.1275829592405,1380.739230396975,1464.3150314836078,1497.3563426029568,1528.2801509472697,1500.0,0,0,0.0
Ager J.,1466.5480315075774,1500.0,1500.0,1468.421968300836,1500.0,1500.0,0,0,0.0
Minar I.,1494.178687382084,1413.682150459731,1509.8554955686789,1466.569299735026,1431.8986689740484,1469.5200446404708,0,0,0.0
Djokovic N.,2060.3110339622335,2043.1561015495981,2144.556100237507,1971.343522981409,2034.7258505389696,1493.065242414835,1,1,0.86984061154088
Urban F.,1464.4577240055544,1500.0,1500.0,1465.9885585496952,1500.0,1500.0,0,0,0.0
Kubot L.,1514.1842368961288,1475.6928540008525,1439.7251225811408,1519.5565377075532,1535.2925440277809,1482.6761915642614,0,0,0.0
Baghdatis M.,1580.3800482725078,1616.6621922301968,1623.3380596886302,1431.7760544924465,1575.933132014285,1639.303510246385,0,0,0.0
Jenkins S.,1464.6202069156964,1452.6456046466076,1432.6498562714655,1485.6764549961777,1500.965624280652,1500.0,0,0,0.0
Benneteau A.,1483.5092235672405,1500.0,1485.054157921808,1500.0,1500.0,1500.0,0,0,0.0
Odesnik W.,1524.6440771847529,1468.0326986174855,1466.5454471165801,1610.373557060382,1440.4317948736214,1500.0,0,0,0.0
Healey N.,1455.9402885473335,1500.0,1457.3080904213966,1491.229135726204,1499.85219779427,1500.0,0,0,0.0
Tsonga J.W.,1582.0035667489592,1681.8700070272532,1689.0447668345753,1648.3614839460479,1693.7082264406422,1616.2933827498891,0,0,0.0
Lu H.,1506.1456471209674,1500.0,1504.4937927730803,1500.0,1500.0,1500.0,0,0,0.0
Ionita V.,1459.0377725238543,1500.0,1500.0,1458.2624257236455,1500.0,1500.0,0,0,0.0
Bohane A.,1489.93202534292,1500.0,1490.9131230646972,1500.0,1500.0,1500.0,0,0,0.0
Widom T.,1501.944679702533,1528.3850767477825,1529.5062825920331,1500.0,1500.0,1500.0,0,0,0.0
Gimeno-Traver D.,1483.581971011443,1421.837758612785,1378.920512949789,1523.1072939208275,1353.1658580161818,1500.0,0,0,0.0
Zeng S.X.,1476.3971878525836,1500.0,1466.2764724535348,1500.0,1500.0,1500.0,0,0,0.0
Roger-Vasselin E.,1521.973694766942,1542.3568464695202,1567.7679947189652,1450.0999790070257,1508.0832003588882,1483.4741329736096,0,0,0.0
Simon G.,1515.1435601022927,1620.4623181737975,1611.8713160281295,1510.8448927647064,1544.8511656306523,1511.0237086249351,0,0,0.0
Gicquel M.,1444.8234523458802,1543.4108356364793,1560.933150521943,1486.3754309880892,1454.972941149698,1522.06330989935,0,0,0.0
Monfils G.,1771.3385238327917,1730.2093448046583,1791.7179149741557,1548.657435123625,1629.9151214427761,1536.3030520363095,1,1,0.5192573370866509
Stakhovsky S.,1508.9743495177388,1522.7048976501458,1529.8728721634097,1432.3978514846735,1530.4032410626196,1570.9132729127866,0,0,0.0
Ryderstedt M.,1463.163112725759,1486.1811488633043,1489.7801995808363,1485.1348712104857,1500.0,1500.0,0,0,0.0
Nielsen M.,1432.9834746115619,1489.311386858183,1422.4706888259764,1500.0,1500.0,1500.0,0,0,0.0
Bourgeois L.,1481.740536964352,1500.0,1480.4726518181428,1500.0,1500.0,1500.0,0,0,0.0
Kimmich M.,1477.1790231038417,1500.0,1470.7997643601595,1500.0,1500.0,1500.0,0,0,0.0
Nunez E.,1483.8982057986852,1500.0,1483.7581480324804,1500.0,1500.0,1500.0,0,0,0.0
Sun P.,1450.5571752980234,1500.0,1451.6969655214468,1500.0,1500.0,1500.0,0,0,0.0
Vico U.,1483.476091384815,1489.0146382121627,1503.024214731511,1490.4636608457265,1491.0335747896163,1483.3913018559465,0,0,0.0
Parada F.,1480.7502257748283,1500.0,1500.0,1483.2368318449865,1500.0,1500.0,0,0,0.0
Wang Y.T.,1479.8121930068155,1495.1013881116012,1489.6281704572684,1461.0468452181738,1493.3538197073724,1500.0,0,0,0.0
Dailey Z.,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,0,0,0.0
Minar J.,1482.9629397536323,1500.0,1480.455905386085,1500.0,1500.0,1500.0,0,0,0.0
Tecau H.,1484.2245526017134,1500.0,1485.0416382573358,1500.0,1500.0,1500.0,0,0,0.0
Evans B.,1433.712594586171,1509.181268182052,1396.6478341238153,1500.0,1515.464592175961,1500.0,0,0,0.0
Berrer M.,1469.5595060787575,1515.9423927017665,1486.575901125528,1454.6997261324298,1438.7222523191026,1495.110500911528,0,0,0.0
Machado R.,1393.8669355672366,1481.333294507147,1416.9311199315064,1413.5273369688625,1483.9046414122197,1500.0,0,0,0.0
Sela D.,1598.4631100404295,1447.8226676732231,1549.1351159920766,1363.4285787895844,1580.1348539911762,1500.2105083660958,0,0,0.0
Dlouhy L.,1426.1102058740191,1473.7626965555883,1407.1678873260614,1477.2367596444747,1460.3817660929367,1467.2951662946243,0,0,0.0
Murray A.,1614.7838179054886,1650.6938704006218,1607.2937711821944,1833.151422575752,1750.9809596237637,1665.0766123926726,0,0,0.48814448438074837
Klein T.,1486.4591018174092,1500.0,1500.0,1500.0,1484.355717765234,1500.0,0,0,0.0
Goodall J.,1403.5015417734235,1500.0,1487.2407872486972,1500.0,1401.8443056820247,1500.0,0,0,0.0
Sherwood D.,1504.9968257525054,1500.0,1500.0,1500.0,1500.5628208344237,1500.0,0,0,0.0
Summerer T.,1446.4604682566085,1487.4176576020589,1484.4597385232294,1456.7780729132228,1489.704973483027,1500.0,0,0,0.0
Oudsema S.,1482.795208537337,1492.4599830246702,1489.4973990260964,1500.0,1486.5568409468437,1500.0,0,0,0.0
Wilson B.,1473.1276294945399,1483.7620956684088,1468.90802310546,1500.0,1484.0,1500.0,0,0,0.0
Mergea F.,1505.1917508509641,1500.0,1500.0,1501.5326535861168,1500.077579733971,1500.0,0,0,0.0
Korteling S.,1489.8871838410823,1500.0,1500.0,1490.187648187905,1500.0,1500.0,0,0,0.0
Lu Y.,1420.363763347532,1500.0,1444.3683579864116,1493.9138304279754,1472.2268381064853,1500.0,0,0,0.0
Brzezicki J.P.,1431.2661469768825,1481.5856524492704,1456.2478216135967,1455.2701786306413,1500.0,1500.0,0,0,0.0
Thron A.,1492.2945126828583,1481.845792989617,1478.9439573579027,1492.9690245703205,1500.0,1500.0,0,0,0.0
Bozoljac I.,1460.1264924387199,1474.0006456759786,1425.1694904965573,1498.1579300964668,1473.9688342971333,1516.0221582123716,0,0,0.0
Fyrstenberg M.,1465.9321545051484,1500.0,1500.0,1465.4296073227633,1500.0,1500.0,0,0,0.0
Chadaj A.,1500.8468966910034,1500.0,1500.0,1501.4035089344306,1500.0,1500.0,0,0,0.0
Smeets R.,1456.5385971979988,1484.9140303365448,1451.731142735248,1490.93338506187,1500.0,1500.0,0,0,0.0
Clayton A.,1481.4024033578023,1500.0,1482.1421550886716,1500.0,1500.0,1500.0,0,0,0.0
Bester P.,1451.5053622105584,1500.0,1454.613119884558,1500.0,1500.0,1500.0,0,0,0.0
Young D.,1510.991178170753,1505.4364477112365,1517.605935209989,1399.7722949197073,1474.0868540301767,1500.0,0,0,0.0
Gregorc L.,1543.2759252807114,1500.0,1536.18923371954,1500.0,1485.4737148216516,1500.0,0,0,0.0
Matsui T.,1512.007318663669,1503.654528408921,1513.6078360025479,1500.0,1500.0,1500.0,0,0,0.0
Wang Y. Jr,1501.5284817398658,1500.0,1498.8182179620362,1500.0,1500.0,1500.0,0,0,0.0
Gremelmayr D.,1485.9079266785486,1443.1317404979743,1436.6237225545844,1547.8978036884994,1441.5272616106602,1472.0391755027415,0,0,0.0
Chen T.,1482.357965843203,1482.0947337200341,1467.5114713659195,1500.0,1500.0,1500.0,0,0,0.0
Do M.Q.,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,0,0,0.0
Greul S.,1535.6779504698113,1465.9523388571222,1488.1966463925069,1505.0739333530287,1468.8741160682134,1498.490298021965,0,0,0.0
Naso G.,1411.4769442384102,1500.0,1500.0,1405.7186935177222,1500.0,1500.0,0,0,0.0
Sanchez de Luna J.A.,1491.108295554389,1500.0,1500.0,1487.5178561185558,1500.0,1500.0,0,0,0.0
Fognini F.,1603.5707445943842,1498.7366204130944,1486.1333451351445,1623.371530339061,1576.9677601159874,1485.17029806289,0,0,0.39940881845152
Ittogi T.,1485.0779870202025,1500.0,1484.1358279504793,1500.0,1500.0,1500.0,0,0,0.0
Soeda G.,1459.7682168705542,1455.0713416934364,1443.5970714372584,1438.5461883329317,1443.9131946016842,1500.0,0,0,0.0
Ledovskikh M.,1438.985375891117,1460.5898521689958,1474.645149300493,1482.3967953471097,1449.0160148279047,1482.7203793906945,0,0,0.0
Davletshin V.,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,0,0,0.0
Junaid R.,1477.012743401468,1500.0,1492.3935431943098,1500.0,1483.7831573558856,1500.0,0,0,0.0
King-Turner D.,1431.4001220827342,1500.0,1421.8149839843513,1500.0,1500.0,1500.0,0,0,0.0
Berlocq C.,1463.8713136667966,1476.249020733995,1514.425589064207,1479.1258449673303,1393.069525223151,1487.9006347107918,0,0,0.0
Snobel P.,1475.2504796001597,1477.0578235329522,1461.6099238698168,1500.0,1487.3278519716537,1500.0,0,0,0.0
Faurel J.C.,1450.762875342069,1506.791145292176,1486.211559977576,1471.0292793839237,1482.4156890312893,1500.0,0,0,0.0
Del Potro J.M.,1920.2549731326167,1910.9975588567859,1965.7000493946314,1819.4279883436313,1722.2593951230992,1558.181112119556,0,0,0.0
Aguilar J.,1487.2282545882028,1496.130480963214,1500.0,1478.763546006693,1500.0,1500.0,0,0,0.0
Cuadrado C.,1516.6273024087918,1500.0,1500.0,1516.4214957927127,1500.0,1500.0,0,0,0.0
Cilic M.,1747.7018274111092,1598.0408003191612,1663.5923508752594,1690.5024356790714,1791.9166638604354,1596.318443353356,0,0,0.46817450969453567
Korolev E.,1530.5432854856695,1497.4811166855613,1594.4667606903192,1468.4263149865901,1417.3486512747295,1439.516054736461,0,0,0.0
Querry S.,1475.4768137183366,1485.6781684158943,1460.3496675433955,1500.0,1502.1122912211936,1500.0,0,0,0.0
Rettenmaier T.,1506.6035022363492,1500.8780619306717,1502.816727812256,1500.0,1502.979348890232,1500.0,0,0,0.0
Warburg S.,1472.8401298635054,1491.2468206200854,1458.3037133691412,1500.0,1487.6862519997412,1500.0,0,0,0.0
Ghem A.,1471.608926093014,1500.0,1500.0,1475.2562670156697,1500.0,1500.0,0,0,0.0
Van der Dium A.,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,0,0,0.0
Gallardo Valles M.,1481.340417672921,1500.0,1500.0,1485.1192679225044,1500.0,1500.0,0,0,0.0
Kuznetsov A.,1445.1045261535105,1437.1278174707552,1378.3136428527534,1497.598017046459,1475.5946017195977,1500.0,0,0,0.0
Burniol G.,1471.7649295769645,1500.0,1500.0,1470.805908125874,1500.0,1500.0,0,0,0.0
Balleret B.,1467.2813130219067,1501.4461664050662,1497.422580537606,1463.7385847485793,1500.0,1500.0,0,0,0.0
Klec I.,1428.3764417757827,1500.0,1468.7084868151132,1458.9681710279049,1500.0,1500.0,0,0,0.0
Salva B.,1426.7417286848386,1500.0,1467.5435928338964,1459.7930374298517,1500.0,1500.0,0,0,0.0
Ouahab L.,1490.005875088119,1488.5827456892712,1474.8789170362813,1501.632896873877,1500.0,1500.0,0,0,0.0
Peric T.,1487.3505174544198,1500.0,1500.0,1487.922520270531,1500.0,1500.0,0,0,0.0
Gil F.,1550.1490314483594,1500.0034393159153,1507.93488488761,1552.9521204231864,1429.60034354112,1500.0,0,0,0.0
Chela J.,1546.6025827036588,1482.9680906864123,1500.0,1533.6453998637446,1500.0,1483.1813525683808,0,0,0.0
Popp T.,1474.7158518729584,1500.0,1500.0,1474.671062169749,1500.0,1500.0,0,0,0.0
Hartfield D.,1480.7376502441377,1482.2846430127447,1456.5581708604293,1506.9529739407803,1465.1020541467808,1503.5356274045143,0,0,0.0
Chardy J.,1576.3877650528673,1614.2127313015249,1696.713692228979,1555.5917714144803,1510.3805947858136,1505.2662561437087,0,0,0.0
Montcourt M.,1496.3702258493965,1481.486991714017,1467.6055262964785,1502.8454771994832,1500.0,1500.0,0,0,0.0
Baker J.,1404.7167972544944,1500.0,1476.1596562022596,1500.0,1399.8809174045728,1500.0,0,0,0.0
Haase R.,1550.6607153694265,1477.2543257566047,1546.7539966836887,1498.073790129801,1518.984129437613,1518.6720535909874,0,0,0.0
Qureshi A.,1520.005180743727,1484.0,1484.6033001111368,1500.0,1509.912736100567,1500.0,0,0,0.0
Zverev M.,1485.6337204655676,1488.124534353824,1474.14038733863,1465.4661600843901,1572.0967847091076,1549.5317785909563,0,0,0.0
Becker B.,1470.3402743768897,1530.2516611715387,1464.7673288734532,1385.1478823337995,1568.1259306306893,1518.039477973997,0,0,0.0
Al Ghareeb M.,1468.4394081907471,1500.0,1472.0983917315523,1492.6776280653505,1500.0,1500.0,0,0,0.0
Kutac R.,1483.1951012352654,1500.0,1500.0,1484.2689003420128,1500.0,1500.0,0,0,0.0
Whitehouse W.,1509.5696504716173,1500.0,1515.265878507624,1500.0,1493.0534689876195,1500.0,0,0,0.0
Sijsling I.,1394.7872457030726,1545.6566931582925,1423.6260027281778,1448.3164545326713,1496.6389393305,1500.0,0,0,0.0
Darcis S.,1580.230353126949,1496.4048275174232,1527.0305488444583,1494.974784656794,1540.957901552762,1525.3877015508633,0,0,0.0
De Bakker T.,1522.1228856594946,1439.9135737173344,1477.623171120213,1544.4862307248002,1463.0426104070877,1500.0,0,0,0.0
Gonzalez S.,1445.2257796495428,1500.0,1481.5474669559665,1474.5607104177236,1481.817762481091,1500.0,0,0,0.0
Querrey S.,1521.9691420065153,1600.2606491508573,1464.0328429845786,1515.8917906628544,1620.055072842901,1451.7295910342175,0,0,0.0
Rieschick S.,1463.3369236208387,1499.8481722061324,1499.062110160594,1464.114899446359,1500.0,1500.0,0,0,0.0
Junqueira D.,1424.022658147963,1483.2827249225634,1468.8657461174935,1424.6652662643182,1488.2679997451737,1500.0,0,0,0.0
Patriarca D.,1484.0,1500.0,1500.0,1484.0,1500.0,1500.0,0,0,0.0
Sandbichler A.,1483.6397967628893,1500.0,1500.0,1483.8339486017233,1500.0,1500.0,0,0,0.0
Azzaro L.,1462.9811922038755,1500.0,1500.0,1459.8583013292641,1500.0,1500.0,0,0,0.0
Haider-Mauer A.,1504.5845558098663,1494.4598137136493,1495.3175709012253,1499.5205886082756,1500.0,1500.0,0,0,0.0
Cipolla F.,1419.2894756944102,1476.5805323508848,1444.5604936289255,1442.954049360711,1412.845673521978,1500.0,0,0,0.0
Ianni S.,1492.166556993603,1500.0,1500.0,1489.7971880669427,1500.0,1500.0,0,0,0.0
Sweeting R.,1592.8165145143676,1426.3249811042647,1498.780821340896,1555.9643781803097,1465.892860697943,1500.0,0,0,0.0
Stoppini A.,1493.7657915625846,1488.9650905678345,1502.1504180938525,1476.9048333936278,1500.0,1500.0,0,0,0.0
Polansky P.,1447.5670268098374,1454.318743479283,1451.3511280261835,1424.8312998357565,1468.934910716185,1500.0,0,0,0.0
Hajek J.,1479.0604670564182,1386.194365277859,1334.1737326979294,1521.3339129497076,1456.7997039185411,1500.0,0,0,0.0
Simmonds P.,1476.7515647606624,1500.0,1468.74672964945,1500.0,1500.0,1500.0,0,0,0.0
Dolgopolov A.,1467.402233803185,1500.0,1500.0,1466.064641659168,1500.0,1500.0,0,0,0.0
Crivoi V.,1406.8980179759897,1479.9044108019107,1460.1635313984461,1429.0553542588175,1476.5413265936154,1500.0,0,0,0.0
Economidis K.,1417.376952989052,1467.0519567149038,1423.8795682985817,1495.7781527906272,1461.0332203173475,1500.0,0,0,0.0
 Hajek J.,1507.1570683668747,1500.0,1500.0,1504.8903297161255,1500.0,1500.0,0,0,0.0
Clemens T.,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,0,0,0.0
Chaen T.,1481.3471317670972,1500.0,1479.7804086130302,1500.0,1500.0,1500.0,0,0,0.0
Troicki V.,1518.9176960711934,1567.983462813759,1512.6482302027907,1563.1524283049644,1551.5530928868834,1536.500534950955,0,0,0.0
Istomin D.,1529.5585281868553,1531.0919218138008,1530.560495005781,1516.955635521219,1540.1537206660316,1484.699875718834,0,0,0.0
Fish A.,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,0,0,0.0
Eitzinger R.,1503.0549117140736,1490.6577414836183,1489.7752169545495,1494.5805890640866,1500.0,1500.0,0,0,0.0
Reister J.,1443.074947468828,1441.2323757778183,1466.2096989069887,1431.9210597794556,1486.5201935890905,1467.3081123005784,0,0,0.0
Gulbis E.,1533.079911117101,1566.9518382907945,1545.3803830564484,1549.3907750911399,1491.7689451717292,1522.8960014948702,0,0,0.0
Robredo R.,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,0,0,0.0
Jun W.,1487.643682642784,1500.0,1488.694960088448,1500.0,1500.0,1500.0,0,0,0.0
